"chemIndex","porosity","sampleNum","freq","amp","strain","stresskpa","cycleLet","cycleNum","stiffness","stiffFrac","damping","dampFrac","nonlinear","strainRate"
"79","81","123",10,0.0231555007961671,-0.527568461008089,-5.73014134816581,"L",15000,0.11484047000084,0.986247264642661,0.494007325414252,0.991793564528374,1.51463827778181,0.926220031846683
"79","81","123",10,0.0231555007961671,-0.527568461008089,-5.73014134816581,"M",17500,0.114627113970435,0.984414968054357,0.494257199008289,0.992387278731536,1.5024445469413,0.926220031846683
"79","81","123",10,0.0231555007961671,-0.527568461008089,-5.73014134816581,"N",20000,0.114438913512739,0.982798706934859,0.494543349070125,0.993067384357755,1.51197932788543,0.926220031846683
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"A",0,0.079577196013263,1,-5.52585335212398,1,1.55647749848491,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"B",2000,0.0795539986533481,0.999708492368704,-5.52897537704555,0.993764484182014,1.62555952356409,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"C",3000,0.0795362040700647,0.999484878265986,-5.52934877376368,0.993021162007098,1.63842804674513,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"D",4000,0.0795588128964227,0.999768990140878,-5.52970568058487,0.99231115328453,1.66492451343851,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"E",5000,0.0795496809684969,0.999654234552804,-5.5298600230454,0.992004261029888,1.66211355275214,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"F",6000,0.0795668200092169,0.999869610836194,-5.52997141579758,0.991782824530816,1.67066113655905,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"G",7000,0.0795512813924348,0.999674346142783,-5.53005261705698,0.99162143453482,1.65716375463621,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"H",8000,0.0795028107364143,0.999065243806324,-5.53013307257566,0.991461550953237,1.66083216219079,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"I",9000,0.079464325303756,0.998581619921764,-5.53007637789043,0.991574213795762,1.6431386677978,0.48087689892035
"79","81","124",5,0.0240438449460175,-0.527565407934831,-5.85974494594786,"J",10000,0.0794323072190479,0.998179267409836,-5.52999817636314,0.991729634370434,1.65718870667804,0.48087689892035
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"A",0,0.0711768208032835,1,0.62900297392758,1,1.58315113615361,0.194305435389642
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"B",2000,0.0717380529406808,1.00788504081895,-5.66062121887424,0.986528443359529,1.62855279962248,0.194305435389642
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"C",3000,0.0719215606166434,1.01046323515092,-5.66193454161262,0.983795996711284,1.65990133383586,0.194305435389642
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"D",4000,0.0720785225265473,1.01266847427417,-5.66321465339728,0.981137587177132,1.65042909647863,0.194305435389642
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"E",5000,0.0722640532571276,1.0152750915477,-5.66414671571833,0.97920502751652,1.65595386493562,0.194305435389642
"79","81","131",2,0.0242881794237052,-0.527558770269968,-5.89325090778968,"F",6000,0.0723483498795449,1.01645941843201,-5.66468964144023,0.9780804954526,1.65789666297836,0.194305435389642
